column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_11,column_15,column_16,column_17,column_18,column_19,column_20,column_21,column_22,column_23,column_25,column_27,column_29,column_30
96.21271160149101,0,0,0,0,0,0,0,0.9444371519971299,0,1,1,0,0,57,0,-6.125707086491506,0,0,2,0,0,0
-97.44300213267107,0,1,0,0,0,0,0,0.7787702101707459,1,1,0,0,1,83,1,27.2479958208079,0,0,2,0,0,1
195.00878149972758,0,0,0,0,0,0,0,0.8922377156605518,1,1,0,0,0,39,0,28.721757391389296,0,0,2,0,0,1
-131.0473467835474,1,0,0,0,0,1,1,0.8514407120104184,1,0,1,0,1,88,0,-19.10284816950628,1,0,2,0,0,0
-45.07745360116685,0,0,0,0,0,0,1,0.6471983543887819,0,1,1,0,1,65,1,43.92893061145278,0,0,2,0,0,0
19.27039594166588,0,1,0,0,0,0,0,0.7798018619900672,1,1,1,0,0,61,0,28.573943126040973,0,0,2,1,0,1
21.697032865945463,0,1,0,0,0,1,1,0.5809033505889549,1,1,0,0,0,70,0,4.807673390457348,0,1,2,0,0,0
7.213322858211074,0,1,0,0,0,0,0,0.5988789238494544,1,1,0,0,0,56,1,44.276427695159576,1,0,2,1,0,0
-90.58991335779922,0,1,0,0,0,0,0,0.4994673140831991,1,1,1,0,1,65,0,30.696519758159557,1,0,2,0,0,0
248.8498285702401,1,0,0,0,0,0,1,0.04604544313071914,1,1,0,0,0,47,0,12.100919344370835,0,0,2,0,0,0
178.32585060558165,1,0,0,0,0,0,0,1.367294061272037,1,0,1,0,0,66,0,13.95324344777648,0,1,2,1,0,0
-112.40790314842468,0,0,0,0,0,1,0,0.46227206719475183,0,1,1,0,0,78,0,-29.894562903287657,0,1,2,0,0,1
174.94054766619482,0,0,0,0,0,0,0,0.33150416839665675,1,0,1,0,1,47,0,15.623457386255025,0,1,2,0,0,1
-10.373444784840897,1,0,0,0,0,0,0,0.31581022651203083,0,0,1,0,0,73,1,-11.95137047614198,0,1,2,0,0,1
149.40117265733525,1,0,0,0,0,0,0,1.2691012541993507,0,1,1,0,0,66,0,37.594256161162185,0,0,2,1,0,1
338.8360714875007,0,1,0,0,0,0,0,0.7067098215254534,1,0,0,0,1,72,0,48.46869480769524,0,1,2,0,0,0
-104.54335836692275,0,0,0,0,0,1,0,0.4112453061451419,0,1,1,0,1,101,0,-58.34001509752993,1,1,2,1,0,0
71.15289459201074,1,1,0,0,0,1,0,1.2495767564083362,0,0,1,0,1,81,0,15.169447006806472,0,0,2,0,0,1
-29.81515497320407,0,1,0,0,0,0,0,0.555226819210581,1,1,0,0,1,79,1,3.6483868595803246,0,1,2,1,0,0
125.67686612037083,0,1,0,0,0,0,0,0.441144943680839,0,1,1,0,0,64,0,36.95324901847167,1,0,2,0,0,0
74.33241185242524,1,0,0,0,0,0,0,0.9416428624463999,0,1,0,0,1,61,0,30.929471348576087,1,0,2,0,0,0
-6.038393051351849,1,1,0,0,0,0,1,0.5302687901299459,1,1,1,0,0,70,0,22.003261772931328,0,1,2,0,0,1
139.2035869858037,0,0,0,0,0,0,0,1.3684065970306445,1,1,0,0,0,61,0,-9.52559434058155,1,0,2,1,0,1
-71.45675312876047,1,0,0,0,0,0,0,1.1690273537773144,1,1,1,0,1,83,1,6.8447120051654995,0,0,2,1,0,1
47.459790056193334,1,1,0,0,0,0,1,0.6891680067326618,0,0,1,0,1,68,1,8.781455745190833,1,0,2,0,0,0
139.8892216936305,1,0,0,0,0,0,0,1.2275974055399197,1,1,1,0,0,61,0,-17.201683895622928,0,0,2,1,0,1
282.1768444225271,1,1,0,0,0,0,0,1.58106521055292,0,0,0,0,0,47,1,37.86346932722998,0,0,2,0,0,0
59.10415175958804,1,1,0,0,0,0,1,0.7692447115067959,0,1,1,0,1,82,0,-37.70044409529574,0,1,2,0,0,1
14.770401056429197,0,1,0,0,0,0,1,1.1887498330092188,1,1,0,0,0,89,0,40.41491323081731,0,0,2,1,0,0
279.6532782896402,0,0,0,0,0,0,0,0.10339621110511744,0,1,1,0,0,46,0,36.59898828509153,0,0,2,1,0,1
45.65265425189368,0,1,0,1,0,0,0,-0.033371238058642796,0,1,1,0,1,60,1,-11.02843195836052,0,1,2,0,0,1
39.04506904584854,0,1,0,0,0,0,0,0.7950916308814954,0,1,1,0,1,56,0,22.19458506988998,0,1,2,0,0,1
59.628043574217934,0,1,0,0,0,0,0,0.14460313593714394,0,1,1,0,0,81,0,19.911792721189798,0,1,2,0,0,0
52.52958295793718,0,1,0,0,0,0,0,0.35943474252623,1,1,1,0,1,80,0,-17.91558927470227,0,0,2,0,0,0
9.197041861192774,1,0,0,0,0,0,1,1.4740035425374485,1,0,1,0,0,83,0,-7.218086221217776,0,0,2,1,0,1
35.886291689584,0,1,0,1,0,0,1,0.9065502989191875,1,0,1,0,1,86,0,20.754611921668445,0,0,2,0,0,0
104.32832669608997,1,0,0,0,0,0,0,0.5817160341391455,1,1,0,0,0,59,1,27.629299857422193,0,0,2,1,0,0
-158.23864271325638,1,0,0,0,0,0,0,0.6738086247248024,0,1,1,0,0,84,0,-6.242577714762752,0,1,1,0,0,1
106.8647502733964,0,0,0,0,0,0,0,0.6410530296935659,0,1,1,0,0,69,0,2.0957438149772067,0,0,2,0,0,0
118.3261444993014,0,0,0,0,0,1,0,1.664551761373237,1,1,1,0,0,81,0,39.410661402499755,1,0,2,1,0,0
-88.47384979726225,1,0,0,0,0,1,0,0.6617988753846781,1,1,1,0,1,83,0,-34.4789413375139,0,0,2,0,0,1
-158.80467348155037,0,0,0,0,0,1,0,1.0198186273425758,1,1,0,0,0,79,0,36.43289510878346,0,0,1,0,0,1
94.08782703384139,0,0,0,1,0,0,0,1.1782101701748169,1,0,1,0,0,70,0,44.49668571967395,0,0,2,1,0,1
65.16451965848069,0,0,0,0,0,1,1,0.7834446088418222,1,1,0,0,1,86,1,-16.096602190167296,0,0,2,1,0,0
289.0137964702512,1,1,0,0,0,1,0,0.5790125186316729,0,1,1,0,0,61,0,48.974322757685364,0,1,2,0,0,1
227.3134216023478,0,0,0,0,0,0,0,1.2465662844568002,0,0,1,0,1,80,1,18.74593263400303,0,1,2,1,0,0
106.17349752310605,0,0,0,0,0,0,0,0.7331473613510261,1,1,1,0,1,60,0,2.321409820057535,0,0,2,0,0,0
-22.28794360962084,1,1,0,0,0,0,0,0.977640809767327,1,0,1,0,0,69,0,-22.101272692805672,0,0,2,0,0,0
-20.81107382668149,1,0,0,0,0,0,0,0.14884928914731949,1,0,1,0,1,57,0,8.402225188529918,0,0,2,1,0,1
141.65606370143158,1,0,0,0,0,0,0,0.7242213175150746,0,1,1,0,1,64,0,8.537256887346734,0,1,2,0,0,1
84.75711307571008,0,0,0,0,0,0,0,0.03592123518129327,0,1,1,0,1,60,0,20.181147142641084,1,0,2,0,0,0
37.79409344665404,1,1,0,0,0,1,0,0.726990211576853,1,0,1,0,0,88,0,6.559960643562962,0,0,2,1,0,0
-69.84804980069035,1,0,0,0,0,0,0,1.448389812923879,1,1,1,0,0,84,1,2.9519398141888114,0,0,2,1,0,0
-45.66031402550944,1,1,0,0,0,0,0,0.05293086048746235,0,1,1,0,0,59,0,38.278310629123034,0,1,2,0,0,1
-91.14895712226974,0,1,0,0,0,0,1,0.7420637184166609,1,1,0,0,0,70,1,22.296393181381088,0,1,2,0,0,0
78.91189321731474,1,0,0,0,0,0,1,0.6051639553683291,0,0,1,0,0,85,1,-30.709495071807996,0,1,2,0,0,1
38.4957247428315,0,0,0,0,0,0,0,1.2756645909326336,1,0,1,0,1,84,1,25.74569686700806,0,0,2,1,0,1
-76.35574127011247,0,1,0,0,0,0,0,-0.03848811888000989,0,1,0,0,0,84,0,17.702068952682126,0,1,2,1,0,0
145.7026114748951,1,0,0,0,0,0,0,0.5803152005063628,0,1,0,0,1,63,0,1.6659362904207733,1,1,2,1,0,1
22.318365315949045,0,0,0,0,0,0,1,0.7080019740885737,0,1,1,0,0,70,1,5.3601325918196805,0,1,2,1,0,0
-107.87658902392778,1,0,0,0,0,0,0,0.9512449941082075,0,1,1,0,0,68,0,50.013783818998995,1,0,1,0,0,0
129.79487011866803,0,1,0,0,0,0,0,1.0376122324701977,1,1,1,0,0,76,1,55.067011051611196,0,0,2,0,0,1
213.4689961930101,0,1,0,0,0,0,0,0.08834428001250291,0,1,0,0,1,50,0,19.074156347815958,1,1,2,0,0,0
126.26898184402866,0,0,0,1,0,1,1,0.6479784615379429,1,0,0,0,1,70,0,-0.6900426298406572,0,1,2,1,0,1
166.3663943190778,0,0,0,0,0,0,0,0.9549814194962717,0,0,1,0,1,71,0,-8.293991004770504,0,0,2,1,0,1
-17.1028625417267,0,0,0,0,0,0,0,0.11515933867917233,1,0,1,0,1,75,0,29.062136398820822,0,0,2,1,0,1
115.3348424098166,0,1,0,0,0,0,0,1.0827548620228307,0,1,1,0,0,73,0,8.56342939586849,0,0,2,0,0,1
131.45970657630585,0,1,0,0,0,0,0,1.3209254262347125,0,0,1,0,0,66,0,49.91253880916233,0,1,2,0,0,0
79.92452191715725,1,1,0,0,0,0,0,1.0767206077131517,0,1,0,0,0,73,0,6.233051202672739,0,0,2,1,0,1
111.57351383697637,1,0,0,0,0,0,0,0.5503128845933951,0,1,0,0,1,48,0,28.862196397019844,0,1,2,0,0,1
-101.19938599327438,0,0,0,0,0,0,0,0.9977506621537454,1,1,0,0,1,81,0,-1.9451591340940797,1,1,1,0,0,1
152.97240061771743,1,0,0,0,0,1,0,1.5053085848496195,1,0,1,0,1,77,0,-16.301196797900566,0,0,2,1,0,1
-9.266229436001073,0,0,0,0,0,1,0,1.0797328648049067,0,1,1,0,0,55,0,-3.4912096738999527,0,1,2,0,0,0
21.366334346487168,0,1,0,0,0,0,0,0.9951048268848458,1,0,1,0,1,101,0,-0.9004441904792417,0,1,2,0,0,0
49.72303545654413,0,0,0,0,0,0,1,0.32078680900745293,0,0,1,0,1,80,0,1.9472322955976453,0,1,2,0,0,1
23.333192442606983,0,1,0,0,0,1,0,0.7602161393527813,0,1,1,0,0,71,0,-0.16560924744474606,0,1,2,0,0,0
20.10643049588554,0,1,0,0,0,1,0,0.3736123829238939,0,1,1,0,0,88,0,3.0006576390479016,0,1,2,0,0,0
17.9389979510057,0,0,0,0,0,0,0,0.8047281243068328,0,0,1,0,1,67,0,-3.8098226042450145,0,0,1,0,0,0
8.749032832748131,0,0,0,0,0,0,0,0.550149101430406,0,0,1,0,0,95,0,1.3277284279248485,0,1,2,0,0,0
10.222611317189953,0,0,0,0,1,0,0,0.681740905695299,1,1,1,0,1,101,0,2.517692896798206,0,1,2,0,0,0
34.39723071831756,0,1,0,0,0,0,0,1.2621284840859561,1,0,1,0,0,75,0,3.249966710092343,0,0,1,0,0,0
8.115209309997315,1,1,1,0,0,1,0,1.0916855369759668,1,0,1,0,1,61,0,-3.3017454720394195,0,1,2,0,0,0
31.283049279991403,1,0,0,0,0,0,0,0.8537038704503266,1,0,0,0,1,63,0,-6.290428434034158,0,1,2,0,0,0
22.476383214745827,0,0,0,0,0,0,0,0.969622705771557,0,0,0,0,1,79,1,4.9965997896761625,0,1,2,0,0,0
22.41298661516627,1,1,0,0,0,0,0,0.7731245424724528,0,0,0,0,0,65,0,-1.6816441651006386,0,1,2,0,0,1
44.15776779183687,0,0,0,0,0,0,1,0.6236174421413391,1,1,1,0,0,100,0,5.13385459741296,0,0,2,0,0,0
17.43590569426514,1,1,0,0,0,0,0,1.2367289818215998,0,0,1,0,1,83,0,-2.06189868740127,0,0,2,0,0,1
42.32911289998251,1,1,0,0,0,1,0,1.086106943421439,0,0,1,0,0,70,0,-2.301756615642119,0,1,2,0,0,0
46.34485470296966,0,1,0,0,0,0,0,-0.09493692961856942,0,1,1,0,0,85,0,1.6697613446926904,0,1,2,0,0,1
15.518499409583438,1,1,0,0,0,0,0,0.44754339539324317,0,0,1,0,0,87,0,0.33482028990090673,0,0,2,0,0,0
23.004796776035693,0,0,0,0,0,0,0,0.5031503310556572,0,0,1,0,1,81,0,1.7327133110838353,0,1,2,0,0,1
50.812362145849946,0,1,0,0,0,0,0,0.6158225198612157,0,0,1,0,1,80,0,4.969821648673405,0,1,2,0,0,0
-15.98883072413342,1,1,0,0,0,0,0,0.7399663749248642,0,0,1,0,1,81,0,5.429344207669876,0,1,2,0,0,1
35.632672291263944,0,1,0,0,0,0,0,0.380102240267439,0,0,1,0,1,80,0,-0.28365689793809246,0,1,2,0,0,0
24.351945088133053,0,0,0,0,0,0,0,0.35223811747372946,0,1,1,0,0,86,0,6.742991337524366,0,1,2,0,0,1
36.13421128346915,0,1,0,0,0,1,0,0.5743625783827269,0,0,0,0,0,82,0,-0.9838319878492242,0,1,2,0,0,1
34.16564719747299,1,0,1,0,0,0,0,-0.07244512857848587,0,0,1,0,0,65,0,-0.3727011569896728,0,1,2,0,0,0
11.907557185838769,0,1,0,0,0,1,0,1.2171867463759012,0,0,1,0,1,88,0,-5.195359918110676,0,0,2,0,0,1
6.962337785139516,0,0,0,0,0,0,0,0.48379406686794196,0,0,1,0,1,67,0,5.100240848746493,0,1,2,0,0,0
26.00810362360515,0,1,0,0,0,0,0,0.5626418307024769,0,0,1,0,0,76,0,-1.6465655590812374,0,1,2,0,0,0
47.68829703377275,0,0,0,0,0,0,0,0.38680260911846176,0,0,1,0,1,68,0,2.802438057025333,0,0,2,0,1,1
20.130625154369792,0,0,0,0,0,0,0,0.6769344636977459,1,0,1,0,1,73,0,1.9434119922969963,0,1,2,0,0,0
4.00628181823616,1,1,0,0,0,0,0,1.0886501933791088,1,0,1,0,1,79,0,5.041427343113724,0,1,2,0,0,0
28.863422060452116,1,0,0,0,0,0,0,1.1717854620918327,1,0,1,0,0,65,0,4.34057190955485,0,1,2,0,0,0
26.010611685891448,1,0,0,0,0,0,0,0.7540659829915657,0,0,1,0,0,80,0,2.5618020041695546,0,0,2,0,0,0
26.197551501832404,1,0,0,0,0,0,0,1.5042771508136348,0,0,1,0,1,88,0,2.59691803010437,0,0,2,0,0,0
39.876257096536236,1,0,0,0,0,0,0,0.5626253697507031,0,0,1,0,1,77,0,5.888902764447228,0,1,2,0,0,0
15.499993624820874,0,1,0,0,0,0,0,0.9790236695329632,1,0,0,0,0,72,1,-5.321462741375788,0,1,2,0,0,0
35.359924956319205,0,0,0,0,0,0,0,0.24837889680642836,0,0,1,0,0,95,0,2.9598473795329276,0,1,1,0,1,1
-0.8087089108507362,0,0,0,0,0,1,0,0.7344259394240343,0,1,0,0,1,86,0,-3.6253457911694094,0,1,2,0,0,0
2.566995806673803,1,0,1,0,0,0,0,1.2196534654418683,0,0,0,1,1,73,0,5.641665457690065,0,1,2,0,0,0
14.672090535894592,0,1,0,0,0,0,0,1.0945679262629768,0,0,1,0,1,98,0,3.4424324987907067,0,0,2,0,0,0
23.94873440958046,0,0,0,0,0,1,0,0.8084841161403183,0,0,1,1,0,77,0,1.6163751813400007,0,1,2,0,0,1
32.452908085526104,0,0,0,0,0,1,0,0.15947142140454063,0,0,0,0,0,69,0,4.12771470273452,0,1,1,0,0,1
69.33784394723031,0,0,1,0,0,0,0,0.9724126520162113,0,0,1,0,1,50,0,-5.208173141706142,0,0,2,0,0,0
28.436430258781044,0,1,0,0,0,1,0,0.5786772407616856,0,1,1,0,0,80,0,5.175085633055268,0,0,2,0,0,0
7.93908092024375,0,0,0,0,0,0,0,1.1330842480780137,0,0,0,0,0,74,0,-1.7724760129877197,0,1,2,0,0,0
12.59772969125088,0,0,0,0,0,1,0,0.7697625456247088,0,0,1,0,0,49,0,1.643768625538261,0,1,2,0,0,0
11.530520968792683,1,0,1,0,0,0,0,1.6452893471190775,1,0,1,0,1,63,1,-0.08440942315479597,0,1,2,0,0,0
75.97613570725346,0,0,0,0,0,0,0,0.21921432922192927,0,0,1,0,0,82,0,11.482858634516946,0,0,2,0,0,0
61.00462995207972,0,0,0,0,0,0,1,0.7232871166045944,0,0,1,0,1,63,0,-1.4370383178563433,0,0,2,0,0,0
37.74643028163642,0,0,0,0,0,0,0,0.6590810774558431,0,0,1,1,0,59,0,-0.8395409885276255,0,1,1,0,0,0
39.032759637639366,0,0,0,0,0,0,0,0.9398195799967197,1,1,0,0,1,64,1,3.6876670047146343,0,1,2,0,0,0
8.158016752219597,0,1,0,0,0,1,0,0.38890473073314974,0,0,0,0,1,75,1,2.326546809833698,0,1,2,0,0,0
45.85197652774986,0,1,0,0,0,1,0,0.5399784265576242,0,0,1,0,0,65,0,2.03010203983055,0,1,2,0,0,0
59.791339309151255,1,1,0,0,0,0,0,0.3050835522069109,1,0,1,0,0,54,0,-0.11148148314606528,0,1,2,0,0,0
36.07446506069894,1,0,0,0,0,1,0,0.15231448169094036,0,0,1,0,0,74,0,0.1586045223529249,0,1,2,0,0,0
3.81192445412391,1,0,0,0,0,0,0,0.1264602688175613,1,1,1,0,0,86,0,4.784857274055051,0,0,2,0,0,0
10.375945768834857,0,1,0,0,0,0,0,0.9907355720668144,1,1,1,0,0,88,0,4.2651088337393475,0,1,2,0,0,1
13.835376898940664,0,1,0,0,0,0,0,1.3659504475726687,0,0,1,0,1,94,0,3.070140586674168,0,1,2,0,0,1
25.48665776144581,0,1,1,0,0,0,0,0.9388147581095533,1,0,0,0,1,82,1,-0.906266695454712,0,1,2,0,0,0
47.97959463274935,1,1,1,0,0,0,0,1.393639395666135,0,0,1,0,1,81,0,-7.9473354772940565,0,0,2,0,0,1
-5.839716132583372,0,1,0,0,0,0,0,0.6744607097077896,0,0,1,0,1,62,0,4.703844459124798,0,1,2,0,0,1
51.091223637751305,1,0,1,0,0,0,0,1.1803447876051076,0,0,1,0,1,73,1,9.587472338367737,0,0,2,0,0,0
-0.7554771506308109,0,1,0,0,0,0,0,0.7325224729628861,1,0,0,0,0,58,0,4.9485194519089575,0,1,2,0,0,0
19.573058447958378,0,1,0,0,0,0,0,1.137272424370229,0,0,0,0,1,89,0,-1.9262240834180209,0,1,2,0,0,0
35.357886129344124,0,0,0,0,0,0,0,0.8147281271709008,0,0,1,0,0,71,0,3.5715972811517833,0,1,2,0,0,0
37.848617674930416,0,1,0,0,0,0,0,0.8266579437350822,1,0,0,0,1,98,0,6.588945735641402,0,1,1,0,0,1
26.11864101634994,1,1,0,0,0,1,0,0.7822562507441762,0,0,1,0,0,82,0,3.7434773609234506,0,1,2,0,0,0
23.987442011517484,0,0,0,0,0,0,0,0.6968449175448684,0,0,1,0,0,71,0,4.068345671718604,0,0,2,0,0,0
13.616737770942052,1,1,0,0,1,0,0,0.960985441945943,0,0,1,0,1,67,0,-0.9941002617312118,0,1,2,0,0,0
31.39569693080885,1,1,0,0,0,0,0,1.045422561225306,1,1,0,0,0,112,0,3.2082793841768735,0,1,2,0,0,0
27.39381988255739,0,1,0,0,0,0,0,0.6010274287136914,0,0,1,0,1,82,1,-0.4428226631511165,0,1,2,0,0,0
9.211158935230099,0,1,0,0,0,0,1,0.5508815015131022,0,1,1,0,1,81,1,4.889333936932053,0,0,2,0,0,0
24.28463617565158,0,1,0,0,0,0,0,0.25691800211331006,0,0,1,0,0,84,0,5.43222370746153,1,1,2,0,0,0
14.58449836422429,1,1,0,0,0,0,0,0.567926009799469,0,0,1,0,0,68,1,-4.818081498536004,0,1,2,0,0,0
-8.254418974685931,0,1,0,0,1,1,1,0.9823807132390363,0,0,1,0,0,101,0,3.475603191110031,0,0,2,0,0,0
8.17251935045017,1,0,0,0,1,1,0,1.1865838375071274,1,1,1,0,1,81,1,6.3798104405116876,0,1,2,0,1,0
28.257628047830885,1,0,1,0,0,0,0,1.537281975947335,1,0,1,1,0,78,0,0.4708715818731138,0,1,2,0,0,0
17.591297053536458,0,0,0,0,0,0,0,0.7552712407846451,0,0,1,0,0,88,0,-0.8294539533816956,0,1,2,0,0,0
62.7824560830404,1,0,0,0,0,0,0,1.1066293642506706,0,0,0,0,1,89,1,-0.02925261902628574,0,1,2,0,0,0
47.59081515800773,0,1,0,0,0,0,0,1.0906273692307378,0,0,1,0,0,55,0,-3.4646222511584344,0,1,2,0,0,0
-14.629243646868387,0,0,0,0,0,0,0,0.6779167495420584,1,0,0,1,1,76,0,-5.327832678208132,0,1,2,0,0,0
29.283802307287335,0,0,0,0,0,0,0,0.7269640303422997,0,0,1,0,1,86,0,9.60604585243714,0,0,2,0,0,0
42.60249659958002,0,0,0,0,0,0,0,1.2132531521222913,0,0,1,0,1,59,0,1.3475174967776187,0,1,2,0,0,0
24.287177499501173,0,1,0,0,0,0,0,0.42691701241318614,0,1,1,0,0,67,0,7.979074508645167,0,1,2,0,0,1
13.505884565840255,0,1,0,0,0,0,0,0.12031741251118747,1,0,1,0,1,96,0,1.5968050232578097,0,1,2,0,0,0
24.674800300597145,0,0,0,0,0,0,0,0.4168609383733634,0,0,1,0,0,83,0,0.45168496646357953,0,1,2,0,0,0
30.351505426559854,0,1,0,0,0,0,0,0.7401498756008175,1,1,1,0,0,82,0,-0.8625478178853104,0,1,2,0,0,0
54.449418406493635,0,1,0,0,0,0,0,0.8062075192311002,0,0,1,0,0,93,0,4.010088000699286,0,0,2,0,0,0
27.386678739223335,0,1,0,0,0,0,0,0.23434948386992638,0,0,1,0,0,78,0,1.5337549014949856,0,0,2,0,0,1
50.08977108095063,1,1,1,0,0,0,0,0.8921837012504961,1,0,1,0,1,66,0,1.7417969654410441,0,1,2,0,0,1
32.86738402462682,0,1,0,0,0,0,0,0.7256492059815919,1,0,1,0,1,86,0,1.0333682797300008,0,1,2,0,0,0
17.767687766585436,0,0,1,0,0,0,0,1.4698996116303082,1,0,1,0,1,101,0,-2.173669973104249,0,0,2,0,0,0
